#k-distance eigenvalue[eV]
1.56115850 6.07870000
1.57135404 6.06630000
1.58154958 6.05590000
1.59174512 6.04720000
1.60194066 6.04010000
1.61213620 6.03440000
1.62233174 6.02980000
1.63252728 6.02620000
1.64272281 6.02340000
1.65291836 6.02150000
1.66311390 6.02030000
1.67330944 6.01970000
1.68350498 6.01990000
1.69370052 6.02070000
1.70389605 6.02230000
1.71409160 6.02450000
1.72428714 6.02750000
1.73448268 6.03110000
1.74467822 6.03560000
1.75487376 6.04080000
1.76506929 6.04670000
1.77526484 6.05340000
1.78546038 6.06070000
1.79565592 6.06870000
1.80585146 6.07730000
1.81604699 6.08620000
1.82624253 6.09500000
1.83643808 6.10260000
1.84663362 6.10610000
1.85682916 6.09740000
1.86702470 6.07380000
1.87722023 6.04320000
1.88741577 6.01010000
1.89761132 5.97600000
1.90780686 5.94170000
1.91800240 5.90770000
1.92819794 5.87440000
1.93839347 5.84260000
1.94858901 5.81300000
1.95878456 5.78690000
1.96898010 5.76580000
1.97917564 5.75180000
1.98937118 5.74690000
1.98937118 5.74690000
1.99946533 5.74740000
2.00955948 5.74880000
2.01965363 5.75130000
2.02974780 5.75470000
2.03984195 5.75910000
2.04993610 5.76440000
2.06003026 5.77060000
2.07012441 5.77780000
2.08021856 5.78580000
2.09031272 5.79470000
2.10040688 5.80430000
2.11050103 5.81480000
2.12059518 5.82590000
2.13068934 5.83770000
2.14078349 5.85020000
2.15087765 5.86320000
2.16097180 5.87260000
2.17106596 5.84840000
2.18116011 5.82640000
2.19125426 5.80690000
2.20134842 5.79010000
2.21144258 5.77610000
2.22153673 5.76480000
2.23163088 5.75610000
2.24172504 5.74990000
2.25181919 5.74600000
2.26191334 5.74420000
2.27200751 5.74420000
2.28210166 5.74580000
2.29219581 5.74880000
2.30228996 5.75310000
2.31238412 5.75830000
2.32247827 5.76440000
2.33257243 5.77120000
2.34266659 5.77850000
2.35276074 5.78610000
2.36285489 5.79390000
2.37294904 5.80170000
2.38304320 5.80950000
2.39313736 5.81700000
2.40323151 5.82410000
2.41332567 5.83070000
2.42341982 5.83670000
2.43351397 5.84200000
2.44360812 5.84640000
2.45370229 5.85000000
2.46379644 5.85260000
2.47389059 5.85410000
2.48398475 5.85460000
2.48398475 5.85460000
2.49418028 5.85350000
2.50437582 5.85020000
2.51457136 5.84490000
2.52476691 5.83800000
2.53496245 5.82970000
2.54515799 5.82050000
2.55535352 5.81080000
2.56554906 5.80100000
2.57574460 5.79120000
2.58594015 5.78170000
2.59613569 5.77250000
2.60633123 5.76360000
2.61652676 5.75480000
2.62672230 5.74630000
2.63691784 5.73810000
2.64711339 5.73020000
2.65730893 5.72280000
2.66750446 5.71610000
2.67770000 5.71010000
2.68789554 5.70500000
2.69809108 5.70090000
2.70828663 5.69790000
2.71848217 5.69580000
2.72867770 5.69490000
2.73887324 5.69490000
2.74906878 5.69590000
2.75926432 5.69770000
2.76945987 5.70010000
2.77965541 5.70310000
2.78985094 5.70640000
2.80004648 5.70980000
2.81024202 5.71310000
2.82043756 5.71620000
2.83063311 5.71870000
2.84082864 5.72050000
2.85102418 5.72140000
2.86121972 5.72140000
2.87141526 5.72030000
2.88161080 5.71810000
2.89180635 5.71490000
2.90200188 5.71070000
2.91219742 5.70550000
2.92239296 5.69960000
2.93258850 5.69310000
2.94278404 5.68640000
2.95297959 5.67980000
2.96317512 5.67400000
2.97337066 5.66980000
2.98356620 5.66830000
2.98356620 5.66830000
2.99368038 5.66800000
3.00379455 5.66710000
3.01390873 5.66570000
3.02402291 5.66380000
3.03413709 5.66130000
3.04425127 5.65820000
3.05436544 5.65470000
3.06447962 5.65060000
3.07459379 5.64610000
3.08470798 5.64110000
3.09482215 5.63580000
3.10493633 5.63010000
3.11505051 5.62400000
3.12516468 5.61780000
3.13527886 5.61130000
3.14539304 5.60480000
3.15550722 5.59820000
3.16562140 5.59160000
3.17573557 5.58520000
3.18584975 5.57900000
3.19596392 5.57300000
3.20607811 5.56750000
3.21619228 5.56230000
3.22630646 5.55780000
3.23642064 5.55380000
3.24653481 5.55060000
3.25664899 5.54810000
3.26676317 5.54640000
3.27687735 5.54550000
3.28699153 5.54550000
3.29710570 5.54640000
3.30721988 5.54810000
3.31733405 5.55070000
3.32744824 5.55390000
3.33756241 5.55790000
3.34767659 5.56240000
3.35779077 5.56730000
3.36790494 5.57240000
3.37801912 5.57780000
3.38813330 5.58310000
3.39824748 5.58830000
3.40836166 5.59320000
3.41847583 5.59780000
3.42859001 5.60180000
3.43870418 5.60520000
3.44881837 5.60800000
3.45893254 5.61000000
3.46904672 5.61120000
3.47916090 5.61160000
3.47916090 5.61160000
3.48935643 5.61210000
3.49955197 5.61370000
3.50974751 5.61620000
3.51994306 5.61970000
3.53013860 5.62420000
3.54033414 5.62970000
3.55052967 5.63610000
3.56072521 5.64360000
3.57092075 5.65210000
3.58111630 5.66160000
3.59131184 5.67210000
3.60150738 5.68360000
3.61170291 5.69560000
3.62189845 5.70730000
3.63209399 5.71630000
3.64228954 5.71260000
3.65248508 5.69110000
3.66268061 5.66350000
3.67287615 5.63510000
3.68307169 5.60750000
3.69326723 5.58160000
3.70346278 5.55930000
3.71365832 5.54470000
3.72385385 5.54180000
3.73404939 5.54770000
3.74424493 5.55690000
3.75444047 5.56550000
3.76463602 5.56930000
3.77483156 5.56400000
3.78502709 5.54900000
3.79522263 5.52740000
3.80541817 5.50280000
3.81561371 5.47700000
3.82580926 5.45110000
3.83600480 5.42550000
3.84620033 5.40070000
3.85639587 5.37690000
3.86659141 5.35410000
3.87678695 5.33250000
3.88698250 5.31220000
3.89717803 5.29310000
3.90737357 5.27550000
3.91756911 5.25910000
3.92776465 5.24420000
3.93796019 5.23060000
3.94815574 5.21850000
3.95835127 5.20790000
3.96854681 5.19890000
3.97874235 5.19370000

0.00000000 5.71130000
0.01009415 5.70790000
0.02018831 5.69790000
0.03028246 5.68130000
0.04037662 5.65820000
0.05047077 5.62870000
0.06056493 5.59320000
0.07065908 5.55190000
0.08075323 5.50540000
0.09084739 5.45430000
0.10094155 5.39960000
0.11103570 5.34290000
0.12112985 5.28860000
0.13122401 5.28440000
0.14131816 5.29840000
0.15141231 5.31310000
0.16150648 5.32850000
0.17160063 5.34430000
0.18169478 5.36070000
0.19178893 5.37740000
0.20188309 5.39460000
0.21197724 5.42200000
0.22207140 5.45150000
0.23216556 5.48210000
0.24225971 5.51370000
0.25235386 5.54610000
0.26244801 5.57930000
0.27254217 5.61320000
0.28263633 5.64770000
0.29273048 5.68260000
0.30282464 5.71790000
0.31291879 5.75320000
0.32301294 5.78860000
0.33310709 5.82380000
0.34320126 5.85840000
0.35329541 5.89250000
0.36338956 5.92550000
0.37348372 5.95730000
0.38357787 5.98750000
0.39367202 6.01590000
0.40376618 6.04200000
0.41386034 6.06570000
0.42395449 6.08670000
0.43404864 6.10490000
0.44414280 6.12000000
0.45423695 6.13230000
0.46433111 6.14170000
0.47442526 6.14830000
0.48451942 6.15220000
0.49461357 6.15350000
0.49461357 6.15350000
0.50480911 6.14950000
0.51500465 6.14020000
0.52520019 6.12870000
0.53539573 6.11610000
0.54559127 6.10300000
0.55578681 6.08960000
0.56598235 6.07620000
0.57617789 6.06300000
0.58637342 6.05020000
0.59656897 6.03780000
0.60676451 6.02610000
0.61696005 6.01510000
0.62715559 6.00490000
0.63735113 5.99550000
0.64754666 5.98710000
0.65774221 5.97950000
0.66793775 5.97280000
0.67813329 5.96690000
0.68832883 5.96200000
0.69852437 5.95780000
0.70871990 5.95450000
0.71891545 5.95200000
0.72911099 5.95020000
0.73930653 5.94900000
0.74950207 5.94840000
0.75969761 5.94830000
0.76989314 5.94870000
0.78008869 5.94980000
0.79028423 5.95840000
0.80047977 5.97640000
0.81067531 5.99420000
0.82087084 6.01090000
0.83106638 6.02650000
0.84126193 6.04080000
0.85145747 6.05370000
0.86165301 6.06510000
0.87184855 6.07500000
0.88204408 6.08320000
0.89223962 6.08970000
0.90243517 6.09440000
0.91263071 6.09740000
0.92282625 6.09870000
0.93302179 6.09860000
0.94321732 6.09720000
0.95341286 6.09510000
0.96360841 6.09260000
0.97380395 6.09020000
0.98399949 6.08840000
0.99419503 6.08780000
0.99419503 6.08780000
1.00430920 6.08730000
1.01442338 6.08570000
1.02453755 6.08310000
1.03465174 6.07950000
1.04476591 6.07500000
1.05488009 6.08960000
1.06499427 6.11770000
1.07510844 6.14770000
1.08522262 6.17890000
1.09533680 6.21110000
1.10545098 6.24370000
1.11556516 6.27660000
1.12567933 6.30940000
1.13579351 6.34200000
1.14590768 6.37400000
1.15602187 6.40530000
1.16613604 6.43570000
1.17625022 6.46520000
1.18636440 6.49340000
1.19647857 6.52040000
1.20659275 6.54590000
1.21670693 6.56990000
1.22682111 6.59240000
1.23693529 6.61320000
1.24704946 6.62230000
1.25716364 6.61380000
1.26727781 6.60520000
1.27739200 6.59670000
1.28750617 6.58840000
1.29762035 6.58020000
1.30773453 6.57220000
1.31784870 6.56450000
1.32796288 6.55710000
1.33807706 6.55000000
1.34819124 6.54330000
1.35830542 6.53700000
1.36841959 6.53110000
1.37853377 6.52560000
1.38864794 6.52060000
1.39876213 6.51600000
1.40887630 6.51190000
1.41899048 6.50820000
1.42910466 6.50510000
1.43921883 6.50240000
1.44933301 6.50020000
1.45944719 6.49850000
1.46956137 6.49720000
1.47967555 6.49650000
1.48978972 6.49630000
1.48978972 6.49630000
1.49998526 6.49990000
1.51018080 6.51000000
1.52037634 6.52500000
1.53057188 6.54230000
1.54076742 6.55890000
1.55096296 6.57230000
1.56115850 6.58180000
1.57135404 6.58870000
1.58154958 6.59380000
1.59174512 6.59780000
1.60194066 6.60040000
1.61213620 6.60190000
1.62233174 6.60190000
1.63252728 6.60010000
1.64272281 6.59640000
1.65291836 6.59050000
1.66311390 6.58250000
1.67330944 6.57230000
1.68350498 6.56000000
1.69370052 6.54570000
1.70389605 6.52950000
1.71409160 6.51170000
1.72428714 6.49220000
1.73448268 6.47120000
1.74467822 6.44880000
1.75487376 6.42510000
1.76506929 6.40010000
1.77526484 6.37380000
1.78546038 6.34650000
1.79565592 6.31810000
1.80585146 6.28890000
1.81604699 6.25900000
1.82624253 6.22880000
1.83643808 6.19950000
1.84663362 6.17410000
1.85682916 6.16060000
1.86702470 6.16170000
1.87722023 6.16960000
1.88741577 6.17960000
1.89761132 6.19040000
1.90780686 6.20110000
1.91800240 6.21140000
1.92819794 6.22100000
1.93839347 6.22960000
1.94858901 6.23700000
1.95878456 6.24290000
1.96898010 6.24730000
1.97917564 6.25000000
1.98937118 6.25090000
1.98937118 6.25090000
1.99946533 6.24880000
2.00955948 6.24260000
2.01965363 6.23240000
2.02974780 6.21840000
2.03984195 6.20090000
2.04993610 6.18040000
2.06003026 6.15700000
2.07012441 6.13140000
2.08021856 6.10400000
2.09031272 6.07520000
2.10040688 6.04560000
2.11050103 6.01540000
2.12059518 5.98520000
2.13068934 5.95550000
2.14078349 5.92650000
2.15087765 5.89870000
2.16097180 5.87660000
2.17106596 5.89040000
2.18116011 5.90450000
2.19125426 5.91880000
2.20134842 5.93310000
2.21144258 5.94740000
2.22153673 5.96130000
2.23163088 5.97490000
2.24172504 5.98770000
2.25181919 5.99960000
2.26191334 6.01040000
2.27200751 6.01980000
2.28210166 6.02760000
2.29219581 6.03350000
2.30228996 6.03750000
2.31238412 6.03940000
2.32247827 6.03950000
2.33257243 6.03770000
2.34266659 6.03440000
2.35276074 6.02980000
2.36285489 6.02420000
2.37294904 6.01810000
2.38304320 6.01160000
2.39313736 6.00500000
2.40323151 5.99850000
2.41332567 5.99240000
2.42341982 5.98680000
2.43351397 5.98190000
2.44360812 5.97770000
2.45370229 5.97440000
2.46379644 5.97190000
2.47389059 5.97050000
2.48398475 5.97000000
2.48398475 5.97000000
2.49418028 5.96980000
2.50437582 5.96940000
2.51457136 5.96870000
2.52476691 5.96800000
2.53496245 5.96740000
2.54515799 5.96730000
2.55535352 5.96810000
2.56554906 5.97020000
2.57574460 5.97420000
2.58594015 5.98060000
2.59613569 5.98960000
2.60633123 6.00140000
2.61652676 6.01580000
2.62672230 6.03230000
2.63691784 6.05020000
2.64711339 6.06800000
2.65730893 6.08350000
2.66750446 6.09400000
2.67770000 6.09780000
2.68789554 6.09590000
2.69809108 6.09080000
2.70828663 6.08410000
2.71848217 6.07670000
2.72867770 6.06900000
2.73887324 6.06140000
2.74906878 6.05400000
2.75926432 6.04680000
2.76945987 6.03990000
2.77965541 6.03330000
2.78985094 6.02700000
2.80004648 6.02110000
2.81024202 6.01550000
2.82043756 6.01040000
2.83063311 6.00560000
2.84082864 6.00120000
2.85102418 5.99720000
2.86121972 5.99350000
2.87141526 5.99030000
2.88161080 5.98740000
2.89180635 5.98490000
2.90200188 5.98270000
2.91219742 5.98070000
2.92239296 5.97910000
2.93258850 5.97770000
2.94278404 5.97660000
2.95297959 5.97570000
2.96317512 5.97510000
2.97337066 5.97480000
2.98356620 5.97460000
2.98356620 5.97460000
2.99368038 5.97470000
3.00379455 5.97480000
3.01390873 5.97500000
3.02402291 5.97530000
3.03413709 5.97580000
3.04425127 5.97630000
3.05436544 5.97700000
3.06447962 5.97780000
3.07459379 5.97890000
3.08470798 5.98010000
3.09482215 5.98160000
3.10493633 5.98320000
3.11505051 5.98520000
3.12516468 5.98740000
3.13527886 5.98980000
3.14539304 5.99260000
3.15550722 5.99560000
3.16562140 5.99900000
3.17573557 6.00270000
3.18584975 6.00680000
3.19596392 6.01130000
3.20607811 6.01610000
3.21619228 6.02140000
3.22630646 6.02720000
3.23642064 6.03340000
3.24653481 6.04020000
3.25664899 6.04750000
3.26676317 6.05530000
3.27687735 6.06370000
3.28699153 6.07270000
3.29710570 6.08230000
3.30721988 6.09240000
3.31733405 6.10320000
3.32744824 6.11450000
3.33756241 6.12630000
3.34767659 6.13850000
3.35779077 6.15110000
3.36790494 6.16390000
3.37801912 6.17570000
3.38813330 6.17720000
3.39824748 6.17960000
3.40836166 6.18300000
3.41847583 6.18720000
3.42859001 6.19160000
3.43870418 6.19590000
3.44881837 6.19980000
3.45893254 6.20280000
3.46904672 6.20470000
3.47916090 6.20540000
3.47916090 6.20540000
3.48935643 6.19570000
3.49955197 6.17460000
3.50974751 6.14900000
3.51994306 6.12100000
3.53013860 6.09140000
3.54033414 6.06070000
3.55052967 6.02900000
3.56072521 5.99680000
3.57092075 5.96410000
3.58111630 5.93120000
3.59131184 5.89820000
3.60150738 5.86540000
3.61170291 5.83320000
3.62189845 5.80220000
3.63209399 5.77520000
3.64228954 5.76150000
3.65248508 5.76640000
3.66268061 5.77760000
3.67287615 5.78940000
3.68307169 5.79960000
3.69326723 5.80610000
3.70346278 5.80630000
3.71365832 5.79790000
3.72385385 5.78100000
3.73404939 5.75870000
3.74424493 5.73460000
3.75444047 5.71230000
3.76463602 5.69610000
3.77483156 5.69000000
3.78502709 5.69450000
3.79522263 5.70570000
3.80541817 5.71940000
3.81561371 5.73290000
3.82580926 5.74420000
3.83600480 5.75240000
3.84620033 5.75710000
3.85639587 5.75870000
3.86659141 5.75750000
3.87678695 5.75430000
3.88698250 5.74950000
3.89717803 5.74390000
3.90737357 5.73780000
3.91756911 5.73180000
3.92776465 5.72610000
3.93796019 5.72110000
3.94815574 5.71690000
3.95835127 5.71380000
3.96854681 5.71190000
3.97874235 5.71130000

0.00000000 6.44600000
0.01009415 6.44620000
0.02018831 6.44680000
0.03028246 6.44780000
0.04037662 6.44910000
0.05047077 6.45070000
0.06056493 6.45260000
0.07065908 6.45470000
0.08075323 6.45700000
0.09084739 6.45930000
0.10094155 6.46170000
0.11103570 6.46390000
0.12112985 6.46600000
0.13122401 6.46780000
0.14131816 6.46910000
0.15141231 6.46990000
0.16150648 6.47000000
0.17160063 6.46930000
0.18169478 6.46770000
0.19178893 6.46510000
0.20188309 6.46150000
0.21197724 6.45660000
0.22207140 6.45070000
0.23216556 6.44360000
0.24225971 6.43540000
0.25235386 6.42620000
0.26244801 6.41600000
0.27254217 6.40500000
0.28263633 6.39330000
0.29273048 6.38100000
0.30282464 6.36820000
0.31291879 6.35520000
0.32301294 6.34190000
0.33310709 6.32870000
0.34320126 6.31550000
0.35329541 6.30250000
0.36338956 6.28980000
0.37348372 6.27760000
0.38357787 6.26590000
0.39367202 6.25480000
0.40376618 6.24440000
0.41386034 6.23480000
0.42395449 6.22600000
0.43404864 6.21830000
0.44414280 6.21150000
0.45423695 6.20580000
0.46433111 6.20140000
0.47442526 6.19810000
0.48451942 6.19610000
0.49461357 6.19550000
0.49461357 6.19550000
0.50480911 6.19950000
0.51500465 6.20890000
0.52520019 6.22060000
0.53539573 6.23360000
0.54559127 6.24730000
0.55578681 6.26160000
0.56598235 6.27610000
0.57617789 6.29060000
0.58637342 6.30470000
0.59656897 6.31730000
0.60676451 6.32680000
0.61696005 6.33070000
0.62715559 6.32800000
0.63735113 6.32050000
0.64754666 6.31080000
0.65774221 6.30040000
0.66793775 6.29000000
0.67813329 6.28020000
0.68832883 6.27130000
0.69852437 6.26330000
0.70871990 6.25670000
0.71891545 6.25150000
0.72911099 6.24790000
0.73930653 6.24610000
0.74950207 6.24640000
0.75969761 6.24880000
0.76989314 6.25340000
0.78008869 6.26050000
0.79028423 6.27000000
0.80047977 6.28180000
0.81067531 6.29580000
0.82087084 6.31190000
0.83106638 6.32980000
0.84126193 6.34930000
0.85145747 6.37030000
0.86165301 6.39250000
0.87184855 6.41580000
0.88204408 6.44010000
0.89223962 6.46530000
0.90243517 6.49110000
0.91263071 6.51740000
0.92282625 6.54400000
0.93302179 6.57040000
0.94321732 6.59650000
0.95341286 6.62140000
0.96360841 6.64450000
0.97380395 6.66440000
0.98399949 6.67860000
0.99419503 6.68400000
0.99419503 6.68400000
1.00430920 6.68420000
1.01442338 6.68480000
1.02453755 6.68580000
1.03465174 6.68720000
1.04476591 6.68880000
1.05488009 6.69050000
1.06499427 6.69220000
1.07510844 6.69370000
1.08522262 6.69490000
1.09533680 6.69570000
1.10545098 6.69580000
1.11556516 6.69530000
1.12567933 6.69400000
1.13579351 6.69180000
1.14590768 6.68890000
1.15602187 6.68500000
1.16613604 6.68030000
1.17625022 6.67490000
1.18636440 6.66880000
1.19647857 6.66210000
1.20659275 6.65480000
1.21670693 6.64710000
1.22682111 6.63910000
1.23693529 6.63090000
1.24704946 6.63250000
1.25716364 6.65010000
1.26727781 6.66590000
1.27739200 6.68030000
1.28750617 6.69290000
1.29762035 6.70410000
1.30773453 6.71350000
1.31784870 6.72140000
1.32796288 6.72740000
1.33807706 6.73170000
1.34819124 6.73380000
1.35830542 6.73400000
1.36841959 6.73160000
1.37853377 6.72680000
1.38864794 6.71940000
1.39876213 6.70930000
1.40887630 6.69680000
1.41899048 6.68230000
1.42910466 6.66630000
1.43921883 6.64970000
1.44933301 6.63340000
1.45944719 6.61860000
1.46956137 6.60660000
1.47967555 6.59870000
1.48978972 6.59600000
1.48978972 6.59600000
1.49998526 6.59670000
1.51018080 6.59870000
1.52037634 6.60260000
1.53057188 6.60910000
1.54076742 6.61970000
1.55096296 6.63540000
1.56115850 6.65590000
1.57135404 6.67880000
1.58154958 6.70220000
1.59174512 6.72470000
1.60194066 6.74520000
1.61213620 6.76280000
1.62233174 6.77770000
1.63252728 6.79000000
1.64272281 6.80030000
1.65291836 6.80910000
1.66311390 6.81730000
1.67330944 6.82510000
1.68350498 6.83250000
1.69370052 6.83950000
1.70389605 6.84580000
1.71409160 6.85120000
1.72428714 6.85530000
1.73448268 6.85800000
1.74467822 6.85920000
1.75487376 6.85880000
1.76506929 6.85710000
1.77526484 6.85430000
1.78546038 6.85070000
1.79565592 6.84620000
1.80585146 6.84120000
1.81604699 6.83580000
1.82624253 6.83010000
1.83643808 6.82420000
1.84663362 6.81830000
1.85682916 6.81240000
1.86702470 6.80660000
1.87722023 6.80110000
1.88741577 6.79590000
1.89761132 6.79100000
1.90780686 6.78660000
1.91800240 6.78270000
1.92819794 6.77930000
1.93839347 6.77640000
1.94858901 6.77410000
1.95878456 6.77230000
1.96898010 6.77110000
1.97917564 6.77030000
1.98937118 6.77010000
1.98937118 6.77010000
1.99946533 6.76580000
2.00955948 6.75380000
2.01965363 6.73600000
2.02974780 6.71470000
2.03984195 6.69120000
2.04993610 6.66680000
2.06003026 6.64210000
2.07012441 6.61760000
2.08021856 6.59350000
2.09031272 6.57000000
2.10040688 6.54730000
2.11050103 6.52540000
2.12059518 6.50460000
2.13068934 6.48480000
2.14078349 6.46610000
2.15087765 6.44870000
2.16097180 6.43250000
2.17106596 6.41770000
2.18116011 6.40430000
2.19125426 6.39230000
2.20134842 6.38170000
2.21144258 6.37250000
2.22153673 6.36470000
2.23163088 6.35830000
2.24172504 6.35320000
2.25181919 6.34930000
2.26191334 6.34660000
2.27200751 6.34490000
2.28210166 6.34420000
2.29219581 6.34440000
2.30228996 6.34530000
2.31238412 6.34680000
2.32247827 6.34890000
2.33257243 6.35120000
2.34266659 6.35390000
2.35276074 6.35670000
2.36285489 6.35950000
