# energy s p d
4.398000000000000576e+00 1.909999999999999892e-02 3.780000000000000027e-02 0.000000000000000000e+00
4.404100000000000570e+00 1.870000000000000134e-02 3.670000000000000345e-02 0.000000000000000000e+00
4.410099999999999909e+00 1.830000000000000029e-02 3.579999999999999849e-02 0.000000000000000000e+00
4.416100000000000136e+00 1.789999999999999925e-02 3.490000000000000047e-02 0.000000000000000000e+00
4.422100000000000364e+00 1.799999999999999864e-02 3.400000000000000244e-02 0.000000000000000000e+00
4.428100000000000591e+00 1.779999999999999985e-02 3.370000000000000079e-02 0.000000000000000000e+00
4.434200000000000585e+00 1.789999999999999925e-02 3.339999999999999913e-02 0.000000000000000000e+00
4.440199999999999925e+00 1.839999999999999969e-02 3.360000000000000486e-02 0.000000000000000000e+00
4.446200000000000152e+00 1.890000000000000013e-02 3.370000000000000079e-02 0.000000000000000000e+00
4.452200000000000379e+00 1.969999999999999876e-02 3.440000000000000002e-02 0.000000000000000000e+00
4.458300000000000374e+00 2.060000000000000026e-02 3.530000000000000498e-02 0.000000000000000000e+00
4.464300000000000601e+00 2.200000000000000219e-02 3.640000000000000180e-02 0.000000000000000000e+00
4.470299999999999940e+00 2.340000000000000066e-02 3.799999999999999212e-02 0.000000000000000000e+00
4.476300000000000168e+00 2.500000000000000139e-02 3.959999999999999631e-02 0.000000000000000000e+00
4.482400000000000162e+00 2.680000000000000437e-02 4.149999999999999523e-02 0.000000000000000000e+00
4.488400000000000389e+00 2.879999999999999921e-02 4.330000000000000515e-02 0.000000000000000000e+00
4.494400000000000617e+00 3.059999999999999873e-02 4.530000000000000693e-02 0.000000000000000000e+00
4.500399999999999956e+00 3.250000000000000111e-02 4.700000000000000011e-02 0.000000000000000000e+00
4.506400000000000183e+00 3.400000000000000244e-02 4.859999999999999737e-02 0.000000000000000000e+00
4.512500000000000178e+00 3.519999999999999518e-02 4.950000000000000233e-02 0.000000000000000000e+00
4.518500000000000405e+00 3.629999999999999893e-02 5.040000000000000036e-02 0.000000000000000000e+00
4.524500000000000632e+00 3.670000000000000345e-02 5.040000000000000036e-02 0.000000000000000000e+00
4.530499999999999972e+00 3.660000000000000059e-02 5.000000000000000278e-02 0.000000000000000000e+00
4.536599999999999966e+00 3.630000000000000587e-02 4.939999999999999253e-02 0.000000000000000000e+00
4.542600000000000193e+00 3.520000000000000212e-02 4.789999999999999813e-02 0.000000000000000000e+00
4.548600000000000421e+00 3.380000000000000365e-02 4.599999999999999922e-02 0.000000000000000000e+00
4.554599999999999760e+00 3.189999999999999780e-02 4.410000000000000031e-02 0.000000000000000000e+00
4.560699999999999754e+00 2.989999999999999949e-02 4.159999999999999809e-02 0.000000000000000000e+00
4.566699999999999982e+00 2.790000000000000119e-02 3.950000000000000039e-02 0.000000000000000000e+00
4.572700000000000209e+00 2.539999999999999897e-02 3.759999999999999454e-02 0.000000000000000000e+00
4.578700000000000436e+00 2.360000000000000292e-02 3.550000000000000377e-02 0.000000000000000000e+00
4.584800000000000431e+00 2.160000000000000114e-02 3.350000000000000200e-02 0.000000000000000000e+00
4.590799999999999770e+00 1.989999999999999755e-02 3.150000000000000022e-02 0.000000000000000000e+00
4.596799999999999997e+00 1.839999999999999969e-02 3.009999999999999828e-02 0.000000000000000000e+00
4.602800000000000225e+00 1.689999999999999836e-02 2.870000000000000329e-02 0.000000000000000000e+00
4.608800000000000452e+00 1.600000000000000033e-02 2.740000000000000074e-02 0.000000000000000000e+00
4.614900000000000446e+00 1.509999999999999884e-02 2.639999999999999986e-02 0.000000000000000000e+00
4.620899999999999785e+00 1.439999999999999961e-02 2.589999999999999941e-02 0.000000000000000000e+00
4.626900000000000013e+00 1.409999999999999969e-02 2.520000000000000018e-02 0.000000000000000000e+00
4.632900000000000240e+00 1.389999999999999916e-02 2.469999999999999626e-02 0.000000000000000000e+00
4.639000000000000234e+00 1.379999999999999977e-02 2.429999999999999868e-02 0.000000000000000000e+00
4.645000000000000462e+00 1.409999999999999795e-02 2.419999999999999929e-02 0.000000000000000000e+00
4.650999999999999801e+00 1.450000000000000247e-02 2.459999999999999687e-02 0.000000000000000000e+00
4.657000000000000028e+00 1.530000000000000110e-02 2.509999999999999731e-02 0.000000000000000000e+00
4.663100000000000023e+00 1.650000000000000078e-02 2.639999999999999986e-02 0.000000000000000000e+00
4.669100000000000250e+00 1.830000000000000029e-02 2.790000000000000119e-02 0.000000000000000000e+00
4.675100000000000477e+00 2.029999999999999860e-02 2.999999999999999889e-02 0.000000000000000000e+00
4.681099999999999817e+00 2.290000000000000022e-02 3.260000000000000397e-02 0.000000000000000000e+00
4.687100000000000044e+00 2.599999999999999881e-02 3.629999999999999893e-02 0.000000000000000000e+00
4.693200000000000038e+00 2.960000000000000131e-02 3.980000000000000204e-02 0.000000000000000000e+00
4.699200000000000266e+00 3.379999999999999671e-02 4.470000000000000362e-02 0.000000000000000000e+00
4.705200000000000493e+00 3.830000000000000071e-02 4.979999999999999705e-02 0.000000000000000000e+00
4.711199999999999832e+00 4.320000000000000229e-02 5.559999999999999665e-02 0.000000000000000000e+00
4.717299999999999827e+00 4.819999999999999979e-02 6.119999999999999052e-02 0.000000000000000000e+00
4.723300000000000054e+00 5.290000000000000258e-02 6.720000000000000973e-02 0.000000000000000000e+00
4.729300000000000281e+00 5.739999999999999963e-02 7.270000000000000073e-02 0.000000000000000000e+00
4.735300000000000509e+00 6.130000000000000726e-02 7.810000000000000275e-02 0.000000000000000000e+00
4.741400000000000503e+00 6.460000000000000464e-02 8.269999999999999574e-02 0.000000000000000000e+00
4.747399999999999842e+00 6.690000000000001501e-02 8.599999999999999312e-02 0.000000000000000000e+00
4.753400000000000070e+00 6.840000000000000246e-02 8.880000000000000393e-02 0.000000000000000000e+00
4.759400000000000297e+00 6.900000000000000577e-02 8.949999999999999623e-02 0.000000000000000000e+00
4.765500000000000291e+00 6.869999999999999718e-02 8.979999999999999094e-02 0.000000000000000000e+00
4.771500000000000519e+00 6.769999999999999629e-02 8.920000000000000151e-02 0.000000000000000000e+00
4.777499999999999858e+00 6.609999999999999210e-02 8.770000000000000018e-02 0.000000000000000000e+00
4.783500000000000085e+00 6.429999999999999605e-02 8.559999999999999554e-02 0.000000000000000000e+00
4.789500000000000313e+00 6.219999999999999835e-02 8.339999999999998803e-02 0.000000000000000000e+00
4.795600000000000307e+00 5.989999999999999492e-02 8.079999999999999682e-02 0.000000000000000000e+00
4.801600000000000534e+00 5.780000000000000415e-02 7.810000000000000275e-02 0.000000000000000000e+00
4.807599999999999874e+00 5.580000000000000238e-02 7.599999999999999811e-02 0.000000000000000000e+00
4.813600000000000101e+00 5.429999999999999410e-02 7.420000000000000207e-02 0.000000000000000000e+00
4.819700000000000095e+00 5.309999999999999443e-02 7.289999999999999258e-02 0.000000000000000000e+00
4.825700000000000323e+00 5.249999999999999806e-02 7.230000000000000315e-02 0.000000000000000000e+00
4.831700000000000550e+00 5.229999999999999927e-02 7.249999999999999500e-02 0.000000000000000000e+00
4.837699999999999889e+00 5.290000000000000258e-02 7.339999999999999303e-02 0.000000000000000000e+00
4.843799999999999883e+00 5.389999999999999653e-02 7.539999999999999480e-02 0.000000000000000000e+00
4.849800000000000111e+00 5.559999999999999665e-02 7.839999999999999747e-02 0.000000000000000000e+00
4.855800000000000338e+00 5.799999999999999600e-02 8.210000000000000631e-02 0.000000000000000000e+00
4.861800000000000566e+00 6.090000000000000968e-02 8.680000000000000215e-02 0.000000000000000000e+00
4.867799999999999905e+00 6.439999999999999891e-02 9.270000000000001850e-02 0.000000000000000000e+00
4.873899999999999899e+00 6.819999999999999674e-02 9.840000000000000135e-02 0.000000000000000000e+00
4.879900000000000126e+00 7.189999999999999170e-02 1.052999999999999908e-01 0.000000000000000000e+00
4.885900000000000354e+00 7.580000000000000626e-02 1.115000000000000019e-01 0.000000000000000000e+00
4.891900000000000581e+00 7.939999999999999836e-02 1.179999999999999938e-01 0.000000000000000000e+00
4.898000000000000576e+00 8.249999999999999001e-02 1.235000000000000125e-01 0.000000000000000000e+00
4.903999999999999915e+00 8.480000000000000038e-02 1.277999999999999969e-01 0.000000000000000000e+00
4.910000000000000142e+00 8.600000000000000699e-02 1.310999999999999943e-01 0.000000000000000000e+00
4.916000000000000369e+00 8.669999999999999929e-02 1.328999999999999904e-01 0.000000000000000000e+00
4.922100000000000364e+00 8.589999999999999025e-02 1.330999999999999961e-01 0.000000000000000000e+00
4.928100000000000591e+00 8.469999999999999751e-02 1.320999999999999952e-01 0.000000000000000000e+00
4.934099999999999930e+00 8.260000000000000675e-02 1.297999999999999987e-01 0.000000000000000000e+00
4.940100000000000158e+00 7.960000000000000409e-02 1.269000000000000128e-01 0.000000000000000000e+00
4.946200000000000152e+00 7.710000000000000187e-02 1.234000000000000097e-01 0.000000000000000000e+00
4.952200000000000379e+00 7.409999999999999920e-02 1.195999999999999980e-01 0.000000000000000000e+00
4.958200000000000607e+00 7.169999999999999984e-02 1.164000000000000035e-01 0.000000000000000000e+00
4.964199999999999946e+00 6.980000000000000093e-02 1.141999999999999821e-01 0.000000000000000000e+00
4.970200000000000173e+00 6.869999999999999718e-02 1.126999999999999946e-01 0.000000000000000000e+00
4.976300000000000168e+00 6.869999999999999718e-02 1.124999999999999889e-01 0.000000000000000000e+00
4.982300000000000395e+00 6.940000000000000335e-02 1.144000000000000017e-01 0.000000000000000000e+00
4.988300000000000622e+00 7.139999999999999125e-02 1.173000000000000015e-01 0.000000000000000000e+00
4.994299999999999962e+00 7.430000000000000493e-02 1.216999999999999887e-01 0.000000000000000000e+00
5.000399999999999956e+00 7.770000000000000517e-02 1.272999999999999965e-01 0.000000000000000000e+00
5.006400000000000183e+00 8.190000000000000058e-02 1.340000000000000080e-01 0.000000000000000000e+00
5.012400000000000411e+00 8.629999999999998783e-02 1.411000000000000032e-01 0.000000000000000000e+00
5.018399999999999750e+00 9.079999999999999183e-02 1.488000000000000156e-01 0.000000000000000000e+00
5.024500000000000632e+00 9.519999999999999296e-02 1.562999999999999945e-01 0.000000000000000000e+00
5.030499999999999972e+00 9.929999999999999938e-02 1.628000000000000003e-01 0.000000000000000000e+00
5.036500000000000199e+00 1.026999999999999996e-01 1.689000000000000223e-01 0.000000000000000000e+00
5.042500000000000426e+00 1.054999999999999966e-01 1.739999999999999880e-01 0.000000000000000000e+00
5.048499999999999766e+00 1.073999999999999955e-01 1.777000000000000246e-01 0.000000000000000000e+00
5.054599999999999760e+00 1.084999999999999992e-01 1.801999999999999991e-01 0.000000000000000000e+00
5.060599999999999987e+00 1.084999999999999992e-01 1.812000000000000000e-01 0.000000000000000000e+00
5.066600000000000215e+00 1.077000000000000179e-01 1.807999999999999885e-01 0.000000000000000000e+00
5.072600000000000442e+00 1.061999999999999889e-01 1.795000000000000207e-01 0.000000000000000000e+00
5.078700000000000436e+00 1.038999999999999924e-01 1.768000000000000127e-01 0.000000000000000000e+00
5.084699999999999775e+00 1.011000000000000093e-01 1.733999999999999986e-01 0.000000000000000000e+00
5.090700000000000003e+00 9.769999999999999518e-02 1.688000000000000334e-01 0.000000000000000000e+00
5.096700000000000230e+00 9.410000000000001696e-02 1.642000000000000126e-01 0.000000000000000000e+00
5.102800000000000225e+00 9.039999999999999425e-02 1.587999999999999967e-01 0.000000000000000000e+00
5.108800000000000452e+00 8.649999999999999356e-02 1.532000000000000028e-01 0.000000000000000000e+00
5.114799999999999791e+00 8.250000000000000389e-02 1.472999999999999865e-01 0.000000000000000000e+00
5.120800000000000018e+00 7.860000000000000320e-02 1.413000000000000089e-01 0.000000000000000000e+00
5.126900000000000013e+00 7.459999999999999964e-02 1.351999999999999869e-01 0.000000000000000000e+00
5.132900000000000240e+00 7.100000000000000755e-02 1.290999999999999925e-01 0.000000000000000000e+00
5.138900000000000468e+00 6.739999999999998770e-02 1.232999999999999929e-01 0.000000000000000000e+00
5.144899999999999807e+00 6.410000000000000420e-02 1.175999999999999823e-01 0.000000000000000000e+00
5.150900000000000034e+00 6.100000000000000561e-02 1.120000000000000023e-01 0.000000000000000000e+00
5.157000000000000028e+00 5.820000000000000173e-02 1.070000000000000118e-01 0.000000000000000000e+00
5.163000000000000256e+00 5.559999999999999665e-02 1.025999999999999968e-01 0.000000000000000000e+00
5.169000000000000483e+00 5.330000000000000016e-02 9.859999999999999321e-02 0.000000000000000000e+00
5.174999999999999822e+00 5.140000000000000124e-02 9.489999999999999825e-02 0.000000000000000000e+00
5.181099999999999817e+00 4.979999999999999705e-02 9.199999999999999845e-02 0.000000000000000000e+00
5.187100000000000044e+00 4.860000000000000431e-02 8.959999999999999909e-02 0.000000000000000000e+00
5.193100000000000271e+00 4.770000000000000628e-02 8.759999999999999731e-02 0.000000000000000000e+00
5.199100000000000499e+00 4.710000000000000298e-02 8.569999999999999840e-02 0.000000000000000000e+00
5.205200000000000493e+00 4.649999999999999967e-02 8.440000000000000280e-02 0.000000000000000000e+00
5.211199999999999832e+00 4.639999999999999680e-02 8.350000000000000477e-02 0.000000000000000000e+00
5.217200000000000060e+00 4.620000000000000495e-02 8.269999999999999574e-02 0.000000000000000000e+00
5.223200000000000287e+00 4.619999999999999107e-02 8.190000000000000058e-02 0.000000000000000000e+00
5.229200000000000514e+00 4.619999999999999107e-02 8.129999999999999727e-02 0.000000000000000000e+00
5.235300000000000509e+00 4.649999999999999967e-02 8.099999999999998868e-02 0.000000000000000000e+00
5.241299999999999848e+00 4.670000000000000540e-02 8.060000000000000497e-02 0.000000000000000000e+00
5.247300000000000075e+00 4.710000000000000298e-02 8.099999999999998868e-02 0.000000000000000000e+00
5.253300000000000303e+00 4.750000000000000056e-02 8.079999999999999682e-02 0.000000000000000000e+00
5.259400000000000297e+00 4.800000000000000100e-02 8.100000000000000255e-02 0.000000000000000000e+00
5.265400000000000524e+00 4.879999999999999616e-02 8.169999999999999485e-02 0.000000000000000000e+00
5.271399999999999864e+00 4.990000000000000685e-02 8.270000000000000961e-02 0.000000000000000000e+00
5.277400000000000091e+00 5.129999999999999838e-02 8.419999999999999707e-02 0.000000000000000000e+00
5.283500000000000085e+00 5.340000000000000302e-02 8.630000000000000171e-02 0.000000000000000000e+00
5.289500000000000313e+00 5.600000000000000810e-02 8.920000000000000151e-02 0.000000000000000000e+00
5.295500000000000540e+00 5.890000000000000790e-02 9.270000000000000462e-02 0.000000000000000000e+00
5.301499999999999879e+00 6.239999999999999714e-02 9.670000000000000817e-02 0.000000000000000000e+00
5.307599999999999874e+00 6.640000000000000069e-02 1.015999999999999959e-01 0.000000000000000000e+00
5.313600000000000101e+00 7.049999999999999323e-02 1.063000000000000056e-01 0.000000000000000000e+00
5.319600000000000328e+00 7.459999999999999964e-02 1.113000000000000100e-01 0.000000000000000000e+00
5.325600000000000556e+00 7.880000000000000893e-02 1.161999999999999977e-01 0.000000000000000000e+00
5.331599999999999895e+00 8.259999999999999287e-02 1.208000000000000185e-01 0.000000000000000000e+00
5.337699999999999889e+00 8.580000000000000127e-02 1.244999999999999996e-01 0.000000000000000000e+00
5.343700000000000117e+00 8.820000000000000062e-02 1.269000000000000128e-01 0.000000000000000000e+00
5.349700000000000344e+00 8.999999999999999667e-02 1.287000000000000088e-01 0.000000000000000000e+00
5.355700000000000571e+00 9.079999999999999183e-02 1.292999999999999983e-01 0.000000000000000000e+00
5.361800000000000566e+00 9.059999999999999998e-02 1.282999999999999974e-01 0.000000000000000000e+00
5.367799999999999905e+00 8.940000000000000724e-02 1.260999999999999899e-01 0.000000000000000000e+00
5.373800000000000132e+00 8.740000000000000546e-02 1.226000000000000145e-01 0.000000000000000000e+00
5.379800000000000360e+00 8.449999999999999178e-02 1.185000000000000081e-01 0.000000000000000000e+00
5.385900000000000354e+00 8.089999999999999969e-02 1.130999999999999922e-01 0.000000000000000000e+00
5.391900000000000581e+00 7.660000000000000142e-02 1.069999999999999979e-01 0.000000000000000000e+00
5.397899999999999920e+00 7.189999999999999170e-02 1.004999999999999921e-01 0.000000000000000000e+00
5.403900000000000148e+00 6.740000000000000158e-02 9.370000000000000551e-02 0.000000000000000000e+00
5.409900000000000375e+00 6.260000000000000286e-02 8.690000000000000502e-02 0.000000000000000000e+00
5.416000000000000369e+00 5.809999999999999887e-02 8.079999999999999682e-02 0.000000000000000000e+00
5.422000000000000597e+00 5.419999999999999818e-02 7.500000000000001110e-02 0.000000000000000000e+00
5.427999999999999936e+00 5.070000000000000895e-02 6.990000000000000380e-02 0.000000000000000000e+00
5.434000000000000163e+00 4.800000000000000100e-02 6.590000000000000024e-02 0.000000000000000000e+00
5.440100000000000158e+00 4.599999999999999922e-02 6.280000000000000859e-02 0.000000000000000000e+00
5.446100000000000385e+00 4.490000000000000241e-02 6.120000000000000440e-02 0.000000000000000000e+00
5.452100000000000612e+00 4.469999999999999668e-02 6.030000000000000637e-02 0.000000000000000000e+00
5.458099999999999952e+00 4.529999999999999305e-02 6.070000000000000395e-02 0.000000000000000000e+00
5.464199999999999946e+00 4.669999999999999152e-02 6.240000000000001101e-02 0.000000000000000000e+00
5.470200000000000173e+00 4.879999999999999616e-02 6.460000000000000464e-02 0.000000000000000000e+00
5.476200000000000401e+00 5.169999999999999596e-02 6.760000000000000731e-02 0.000000000000000000e+00
5.482200000000000628e+00 5.510000000000000314e-02 7.159999999999999698e-02 0.000000000000000000e+00
5.488300000000000622e+00 5.880000000000000504e-02 7.560000000000000053e-02 0.000000000000000000e+00
5.494299999999999962e+00 6.279999999999999472e-02 7.989999999999999880e-02 0.000000000000000000e+00
5.500300000000000189e+00 6.660000000000000642e-02 8.419999999999999707e-02 0.000000000000000000e+00
5.506300000000000416e+00 7.050000000000000711e-02 8.809999999999998388e-02 0.000000000000000000e+00
5.512299999999999756e+00 7.380000000000000449e-02 9.160000000000000087e-02 0.000000000000000000e+00
5.518399999999999750e+00 7.670000000000000429e-02 9.420000000000000595e-02 0.000000000000000000e+00
5.524399999999999977e+00 7.889999999999999791e-02 9.620000000000000773e-02 0.000000000000000000e+00
5.530400000000000205e+00 8.029999999999998250e-02 9.739999999999998659e-02 0.000000000000000000e+00
5.536400000000000432e+00 8.059999999999999110e-02 9.729999999999999760e-02 0.000000000000000000e+00
5.542500000000000426e+00 8.019999999999999352e-02 9.700000000000001676e-02 0.000000000000000000e+00
5.548499999999999766e+00 7.889999999999999791e-02 9.550000000000000155e-02 0.000000000000000000e+00
5.554499999999999993e+00 7.690000000000001001e-02 9.359999999999998876e-02 0.000000000000000000e+00
5.560500000000000220e+00 7.459999999999999964e-02 9.149999999999999800e-02 0.000000000000000000e+00
5.566600000000000215e+00 7.159999999999999698e-02 8.889999999999999292e-02 0.000000000000000000e+00
5.572600000000000442e+00 6.869999999999999718e-02 8.630000000000001559e-02 0.000000000000000000e+00
5.578599999999999781e+00 6.570000000000000839e-02 8.410000000000000808e-02 0.000000000000000000e+00
5.584600000000000009e+00 6.279999999999999472e-02 8.219999999999999529e-02 0.000000000000000000e+00
5.590600000000000236e+00 6.029999999999999249e-02 8.039999999999999925e-02 0.000000000000000000e+00
5.596700000000000230e+00 5.829999999999999766e-02 7.940000000000001223e-02 0.000000000000000000e+00
5.602700000000000458e+00 5.690000000000000613e-02 7.879999999999999505e-02 0.000000000000000000e+00
5.608699999999999797e+00 5.600000000000000810e-02 7.889999999999999791e-02 0.000000000000000000e+00
5.614700000000000024e+00 5.580000000000000238e-02 7.939999999999999836e-02 0.000000000000000000e+00
5.620800000000000018e+00 5.599999999999999423e-02 8.060000000000000497e-02 0.000000000000000000e+00
5.626800000000000246e+00 5.699999999999999512e-02 8.150000000000000300e-02 0.000000000000000000e+00
5.632800000000000473e+00 5.819999999999999479e-02 8.350000000000000477e-02 0.000000000000000000e+00
5.638799999999999812e+00 5.960000000000000020e-02 8.519999999999999796e-02 0.000000000000000000e+00
5.644899999999999807e+00 6.130000000000000032e-02 8.710000000000001075e-02 0.000000000000000000e+00
5.650900000000000034e+00 6.300000000000000044e-02 8.890000000000002067e-02 0.000000000000000000e+00
5.656900000000000261e+00 6.489999999999999936e-02 9.070000000000000284e-02 0.000000000000000000e+00
5.662900000000000489e+00 6.650000000000000355e-02 9.259999999999998788e-02 0.000000000000000000e+00
5.669000000000000483e+00 6.829999999999999960e-02 9.400000000000000022e-02 0.000000000000000000e+00
5.674999999999999822e+00 6.969999999999999807e-02 9.550000000000000155e-02 0.000000000000000000e+00
5.681000000000000050e+00 7.089999999999999081e-02 9.659999999999999143e-02 0.000000000000000000e+00
5.687000000000000277e+00 7.209999999999999742e-02 9.740000000000000047e-02 0.000000000000000000e+00
5.693000000000000504e+00 7.280000000000000360e-02 9.820000000000000950e-02 0.000000000000000000e+00
5.699100000000000499e+00 7.339999999999999303e-02 9.829999999999999849e-02 0.000000000000000000e+00
5.705099999999999838e+00 7.370000000000000162e-02 9.869999999999999607e-02 0.000000000000000000e+00
5.711100000000000065e+00 7.380000000000000449e-02 9.830000000000001237e-02 0.000000000000000000e+00
5.717100000000000293e+00 7.349999999999999589e-02 9.819999999999999563e-02 0.000000000000000000e+00
5.723200000000000287e+00 7.299999999999999545e-02 9.729999999999999760e-02 0.000000000000000000e+00
5.729200000000000514e+00 7.249999999999999500e-02 9.619999999999999385e-02 0.000000000000000000e+00
5.735199999999999854e+00 7.159999999999999698e-02 9.479999999999999538e-02 0.000000000000000000e+00
5.741200000000000081e+00 7.040000000000000424e-02 9.329999999999999405e-02 0.000000000000000000e+00
5.747300000000000075e+00 6.910000000000000864e-02 9.139999999999999514e-02 0.000000000000000000e+00
5.753300000000000303e+00 6.809999999999999387e-02 8.959999999999999909e-02 0.000000000000000000e+00
5.759300000000000530e+00 6.679999999999999827e-02 8.790000000000000591e-02 0.000000000000000000e+00
5.765299999999999869e+00 6.560000000000000553e-02 8.650000000000000744e-02 0.000000000000000000e+00
5.771300000000000097e+00 6.450000000000000178e-02 8.529999999999998694e-02 0.000000000000000000e+00
5.777400000000000091e+00 6.379999999999999560e-02 8.350000000000000477e-02 0.000000000000000000e+00
5.783400000000000318e+00 6.300000000000000044e-02 8.279999999999998472e-02 0.000000000000000000e+00
5.789400000000000546e+00 6.250000000000000000e-02 8.219999999999999529e-02 0.000000000000000000e+00
5.795399999999999885e+00 6.250000000000000000e-02 8.169999999999999485e-02 0.000000000000000000e+00
5.801499999999999879e+00 6.250000000000000000e-02 8.179999999999999771e-02 0.000000000000000000e+00
5.807500000000000107e+00 6.310000000000000331e-02 8.230000000000001203e-02 0.000000000000000000e+00
5.813500000000000334e+00 6.389999999999999847e-02 8.309999999999999332e-02 0.000000000000000000e+00
5.819500000000000561e+00 6.489999999999999936e-02 8.379999999999999949e-02 0.000000000000000000e+00
5.825600000000000556e+00 6.629999999999999782e-02 8.499999999999999223e-02 0.000000000000000000e+00
5.831599999999999895e+00 6.810000000000000775e-02 8.640000000000000457e-02 0.000000000000000000e+00
5.837600000000000122e+00 7.040000000000000424e-02 8.809999999999999776e-02 0.000000000000000000e+00
5.843600000000000350e+00 7.299999999999999545e-02 8.989999999999999380e-02 0.000000000000000000e+00
5.849700000000000344e+00 7.630000000000000671e-02 9.280000000000000748e-02 0.000000000000000000e+00
5.855700000000000571e+00 8.029999999999999638e-02 9.580000000000001015e-02 0.000000000000000000e+00
5.861699999999999910e+00 8.499999999999999223e-02 1.002000000000000113e-01 0.000000000000000000e+00
5.867700000000000138e+00 9.080000000000000571e-02 1.053999999999999937e-01 0.000000000000000000e+00
5.873700000000000365e+00 9.729999999999999760e-02 1.113999999999999990e-01 0.000000000000000000e+00
5.879800000000000360e+00 1.043999999999999928e-01 1.183999999999999775e-01 0.000000000000000000e+00
5.885800000000000587e+00 1.120999999999999913e-01 1.262000000000000066e-01 0.000000000000000000e+00
5.891799999999999926e+00 1.200999999999999984e-01 1.354000000000000203e-01 0.000000000000000000e+00
5.897800000000000153e+00 1.279000000000000137e-01 1.441000000000000059e-01 0.000000000000000000e+00
5.903900000000000148e+00 1.353999999999999926e-01 1.537000000000000033e-01 0.000000000000000000e+00
5.909900000000000375e+00 1.419999999999999873e-01 1.621999999999999831e-01 0.000000000000000000e+00
5.915900000000000603e+00 1.476999999999999980e-01 1.701000000000000012e-01 0.000000000000000000e+00
5.921899999999999942e+00 1.520999999999999852e-01 1.771000000000000074e-01 0.000000000000000000e+00
5.927999999999999936e+00 1.547000000000000042e-01 1.821999999999999731e-01 0.000000000000000000e+00
5.934000000000000163e+00 1.559999999999999998e-01 1.857999999999999929e-01 0.000000000000000000e+00
5.940000000000000391e+00 1.558999999999999830e-01 1.877000000000000057e-01 0.000000000000000000e+00
5.946000000000000618e+00 1.544999999999999984e-01 1.875999999999999890e-01 0.000000000000000000e+00
5.951999999999999957e+00 1.517999999999999905e-01 1.859000000000000097e-01 0.000000000000000000e+00
5.958099999999999952e+00 1.484000000000000041e-01 1.829999999999999960e-01 0.000000000000000000e+00
5.964100000000000179e+00 1.442999999999999838e-01 1.793000000000000149e-01 0.000000000000000000e+00
5.970100000000000406e+00 1.398000000000000076e-01 1.743000000000000105e-01 0.000000000000000000e+00
5.976100000000000634e+00 1.350000000000000089e-01 1.690000000000000113e-01 0.000000000000000000e+00
5.982200000000000628e+00 1.302000000000000102e-01 1.635999999999999954e-01 0.000000000000000000e+00
5.988199999999999967e+00 1.259000000000000119e-01 1.582000000000000073e-01 0.000000000000000000e+00
5.994200000000000195e+00 1.214999999999999969e-01 1.524000000000000077e-01 0.000000000000000000e+00
6.000200000000000422e+00 1.171000000000000096e-01 1.471000000000000085e-01 0.000000000000000000e+00
6.006300000000000416e+00 1.131999999999999951e-01 1.420000000000000151e-01 0.000000000000000000e+00
6.012299999999999756e+00 1.092000000000000054e-01 1.368000000000000049e-01 0.000000000000000000e+00
6.018299999999999983e+00 1.054999999999999827e-01 1.323000000000000009e-01 0.000000000000000000e+00
6.024300000000000210e+00 1.017000000000000126e-01 1.271000000000000185e-01 0.000000000000000000e+00
6.030400000000000205e+00 9.779999999999998417e-02 1.224999999999999978e-01 0.000000000000000000e+00
6.036400000000000432e+00 9.379999999999999449e-02 1.178000000000000158e-01 0.000000000000000000e+00
6.042399999999999771e+00 8.980000000000000482e-02 1.129999999999999893e-01 0.000000000000000000e+00
6.048399999999999999e+00 8.550000000000000655e-02 1.082000000000000045e-01 0.000000000000000000e+00
6.054400000000000226e+00 8.140000000000000013e-02 1.032000000000000139e-01 0.000000000000000000e+00
6.060500000000000220e+00 7.739999999999999658e-02 9.870000000000000995e-02 0.000000000000000000e+00
6.066500000000000448e+00 7.359999999999999876e-02 9.410000000000000309e-02 0.000000000000000000e+00
6.072499999999999787e+00 7.000000000000000666e-02 9.009999999999999953e-02 0.000000000000000000e+00
6.078500000000000014e+00 6.719999999999999585e-02 8.649999999999999356e-02 0.000000000000000000e+00
6.084600000000000009e+00 6.510000000000000508e-02 8.340000000000000191e-02 0.000000000000000000e+00
6.090600000000000236e+00 6.350000000000000089e-02 8.100000000000000255e-02 0.000000000000000000e+00
6.096600000000000463e+00 6.300000000000000044e-02 7.879999999999999505e-02 0.000000000000000000e+00
6.102599999999999802e+00 6.310000000000000331e-02 7.780000000000000804e-02 0.000000000000000000e+00
6.108699999999999797e+00 6.389999999999999847e-02 7.689999999999999614e-02 0.000000000000000000e+00
6.114700000000000024e+00 6.539999999999999980e-02 7.690000000000001001e-02 0.000000000000000000e+00
6.120700000000000252e+00 6.709999999999999298e-02 7.720000000000000473e-02 0.000000000000000000e+00
6.126700000000000479e+00 6.919999999999999762e-02 7.729999999999999372e-02 0.000000000000000000e+00
6.132699999999999818e+00 7.139999999999999125e-02 7.839999999999999747e-02 0.000000000000000000e+00
6.138799999999999812e+00 7.350000000000000977e-02 7.950000000000000122e-02 0.000000000000000000e+00
6.144800000000000040e+00 7.520000000000000295e-02 8.079999999999999682e-02 0.000000000000000000e+00
